RegionID,SizeRank,City,State,1/31/2023,2/28/2023,3/31/2023,4/30/2023,5/31/2023,6/30/2023,7/31/2023,8/31/2023,9/30/2023,10/31/2023,11/30/2023,12/31/2023,1/31/2024,2/29/2024,3/31/2024,4/30/2024,5/31/2024,6/30/2024,7/31/2024,8/31/2024,9/30/2024,10/31/2024
394485,219,Columbia,MO,282069.9076,281582.238,281574.775,282864.8017,285470.2687,288448.9208,290635.3556,291467.9637,291438.5395,291097.8195,290603.999,289936.6261,289857.7443,290738.5997,292634.8946,294593.1909,296221.9553,297335.0296,298466.8136,299684.9717,300961.9032,302127.3024
395114,220,Springfield,IL,164509.2818,164611.3941,164774.2947,165646.0681,167417.6875,169158.131,170481.4574,171704.3062,172423.1897,173153.1843,173702.0627,174057.4341,173729.1359,173868.5913,175072.7006,176893.7223,177967.7272,178295.77,178006.3483,177972.5139,177955.4746,178765.2008
394691,221,Houma,LA,176839.324,176402.5745,177389.2444,178133.7429,179480.6153,179787.1137,179980.3067,180272.4627,180960.6821,181688.5791,182296.6088,182727.5019,182277.7248,181845.1128,182345.7221,183856.0106,184826.9494,184460.5698,182975.2754,181105.2327,178991.7729,177422.2089
394872,222,Monroe,LA,152898.7435,151750.2879,150564.7066,151074.7906,152209.6456,152862.2101,152661.1344,151762.1182,151301.3421,151184.725,151358.2507,151468.2858,151079.7407,150944.2844,151167.9684,151978.1722,153412.0449,154821.2638,155908.293,156166.9057,155754.172,155330.5944
394565,223,Elkhart,IN,230161.4748,230079.2631,230266.813,231201.7747,232550.0986,234355.1991,235947.6312,237041.8832,237592.3087,237696.3165,237635.8677,237571.5682,238146.5233,238899.6876,239820.7778,240589.9659,241232.5767,241839.2423,242288.0457,242757.1371,243248.0813,244184.9903
394726,224,Johnson,TN,231512.2292,232206.676,234081.9832,237099.0668,240182.9669,243247.9426,245860.7947,248607.3395,251227.0017,253580.5596,255416.9351,256418.4758,256560.524,256891.4727,257951.6275,259941.2226,262237.9372,264028.1669,265152.6941,265185.1533,264761.8964,264400.9505
395247,225,Yuma,AZ,268291.571,266318.4896,265330.7884,265797.3001,266889.6278,268435.0365,270064.3854,272072.6805,273777.4918,274989.1198,275739.5311,276235.5838,276503.6569,276719.3705,276960.6517,277428.3194,278128.0532,278537.1215,279270.5317,280328.2648,281719.8301,282844.0172
394623,226,Gainesville,GA,353974.4086,353049.715,353087.0283,354028.0571,355845.5077,358120.9493,360478.0008,362943.3148,365241.4579,367319.3276,368593.0348,369422.1103,370130.2217,371323.6887,373381.4512,375842.6047,378051.2895,379046.9947,379581.4313,380089.7277,380753.0984,380923.7133
394716,227,Jacksonville,NC,251424.6865,252777.8533,254146.9827,255627.2948,257275.9435,258995.357,260310.0879,261460.5328,262303.9296,263275.9354,264276.7721,265259.3278,266307.5937,267357.7657,268661.2453,269933.9152,270828.7719,271081.9196,271005.7542,271138.4161,271636.7349,272297.4983
394597,228,Florence,SC,171976.3373,171314.3995,171210.2799,171844.1697,172629.3835,173494.1163,173996.6922,174078.0708,173963.8659,174216.1885,175324.8828,176333.6959,176759.5718,176601.4938,176750.5957,177430.3212,178232.0882,178979.7102,179264.5925,179473.5375,179305.7997,179418.4754
394680,229,Hilo,HI,550671.924,548986.5925,546861.0957,545525.341,542369.5418,540400.9687,539343.523,540023.6081,541852.4475,542883.6627,543578.6444,542963.2873,541797.4348,540759.1899,542349.5165,546015.8053,550578.4324,553367.849,554420.856,555801.7363,557217.7388,558043.9527
395118,230,St.,MN,281393.5971,282126.0015,283453.937,284621.8944,285866.5387,287069.1057,288015.5308,289138.0325,290448.4206,291624.9128,292515.3251,292787.848,293175.234,293995.1233,295442.219,297051.4985,298029.1402,298300.4081,298189.7805,298757.7472,299876.6245,301656.9316
395011,231,Racine,WI,252610.5957,254430.0451,257078.2966,259828.2397,262805.3752,264829.077,265854.5362,266476.3762,267244.2055,268085.6961,268670.8924,268575.8657,268974.6679,270213.6181,272798.5236,275642.1364,277513.245,278869.137,279886.4787,281239.3381,282461.3666,283711.4811
394380,232,Bend,OR,642188.0752,636944.9217,633637.4205,633994.3925,636203.2947,641161.5693,646673.1959,652944.7193,658274.9011,662823.2422,665055.9107,664895.6293,662534.5326,660999.0073,661395.4738,663787.5551,666425.2668,668111.5554,670163.1968,671683.0891,673421.0067,673851.6107
395047,233,Saginaw,MI,142708.8532,143941.059,145524.2969,146867.1828,147614.1913,148303.8166,148897.3008,149359.68,149468.8584,149544.9215,149971.207,150928.1631,152076.6135,153598.1987,155189.9498,156927.6794,157917.1697,158308.3718,158130.9332,157794.1954,157538.5342,157606.8867
395202,234,Warner,GA,219876.4274,220026.2865,220865.2236,222268.3898,223987.664,225495.9477,226926.7091,228395.6243,229725.8951,230991.3123,231918.265,232483.9247,232918.1988,233403.8598,234253.2236,235111.9099,235717.5505,236191.0434,236724.2464,237480.249,238023.8005,238440.2169
395151,235,Terre,IN,140598.0166,141222.9993,142351.0523,144046.6095,145591.7412,147086.4198,148031.7541,148477.6469,148476.7065,148242.2505,148176.1449,147963.1392,147941.9138,148478.6146,149990.5692,151739.2777,153315.7856,154274.0046,154907.468,155469.5153,155906.7908,156660.9312
395162,236,Torrington,CT,355216.909,356023.3374,357777.172,360823.1249,364216.2609,368092.5595,372551.8929,377530.2771,382166.1562,385395.2648,387965.3739,390279.0114,392224.1064,394524.1356,397440.8631,401143.4747,404009.9189,405968.2015,407072.5984,408443.2203,409921.83,411427.7846
395009,237,Punta,FL,378166.6595,375933.0097,374818.0667,374813.3338,374467.9364,374671.4884,374965.7968,375139.1015,374421.1891,373309.6746,372391.1345,371416.8262,370237.5752,369071.3982,368131.4261,367086.3792,365145.8046,361954.5793,358493.3364,354981.0953,352034.9138,349398.963
394386,239,Billings,MT,376191.8538,375665.0789,375965.7532,378043.5555,381205.4632,384774.6022,388062.2026,390905.3765,393038.7851,394093.9836,393979.1426,393302.3872,392893.0115,393615.2714,395109.6223,396715.1642,397021.3213,396748.1075,396144.6667,396945.737,398623.8922,400881.4185
395018,240,Redding,CA,364022.0648,361362.2285,360293.6778,360948.1176,362812.5226,364981.6399,366731.6374,368013.6574,368301.4106,367959.9317,367115.8277,366442.5635,366120.967,366237.2108,366802.0369,367630.9474,368660.6681,369364.2331,369555.849,369694.9841,369792.6998,370311.2172
394748,241,Kingston,NY,367366.8343,368182.0639,368995.573,370331.2642,371678.9038,374341.8687,377927.4419,381720.3518,385452.5447,388385.2868,390632.9541,391807.0107,392786.8124,394473.1532,397889.5707,402062.7869,405966.7934,408775.8405,411235.7473,414058.7851,416918.0321,419099.021
394960,242,Panama,FL,324699.148,325744.9025,327314.6309,329088.6548,329888.5511,330454.4072,330671.7438,330971.1615,330708.2257,330564.1482,330333.6498,330633.4808,331753.7752,333638.0296,335284.3865,335425.2186,334302.1547,332103.568,330009.9599,328365.7927,327294.329,326437.2136
394729,243,Joplin,MO,193814.9751,193887.7124,194500.7132,195753.4828,197562.7653,199076.7103,200182.5691,200991.0041,201408.4682,201676.7646,201861.7155,202027.9996,202482.743,203385.3165,204718.7329,205831.2454,206476.7265,206840.2885,207384.0061,208152.0788,209039.6876,209940.7091
394539,244,Dover,DE,323459.6986,324741.3961,326137.9214,327794.1341,329615.6057,331956.4516,334337.3056,336300.0611,338117.2945,339915.3933,342214.6959,343962.5029,345093.0593,345651.3565,346712.796,348162.4989,349404.8777,350036.8367,350387.2326,350801.7841,351506.1376,352914.4008
394559,245,El,CA,313637.8059,314564.7604,316750.7619,318735.8585,322081.8516,323435.802,323718.2563,325472.2442,328025.2446,329980.6507,331536.5479,333115.0714,334926.5134,336669.5175,338670.0435,340580.3509,342699.8072,344906.6895,346361.9628,347187.6759,347843.7251,349342.673
394712,246,Jackson,TN,189329.966,189247.5666,190002.9357,191234.9931,192180.6415,192606.2637,192874.4479,192991.1388,193308.6494,193557.1267,193792.836,193685.7791,192956.7697,192665.7658,193863.7477,196211.94,198463.2809,199428.5295,199364.939,198561.9418,197591.1907,197140.6813
395246,247,Yuba,CA,413260.8608,409482.106,407313.0191,406752.23,407775.211,409537.0912,411612.2138,413931.0467,415373.9454,416422.5224,416800.3483,417115.0452,417295.8786,418058.6248,420007.6898,422474.2,424800.2086,426063.7057,426802.8995,426941.7748,427020.9881,427050.1063
394406,248,Bowling,KY,232409.9226,232361.8403,232773.5041,234080.2171,235997.2997,237750.1845,239087.6328,239925.374,240433.322,240923.0573,241378.2838,241992.7106,242497.8401,243302.2473,244421.556,245791.8899,246854.4364,247336.7336,247349.7782,247204.4511,247089.0259,247235.052
395119,249,St.,UT,534702.8611,531911.9498,530500.8254,530210.6549,530798.2845,532521.8372,534217.232,535464.0542,535670.4902,535445.8381,535151.1971,534532.6809,534330.2664,535148.3163,537381.0059,539765.6914,540725.0809,539982.1934,538472.7216,537748.5628,538175.4695,539817.8334
394896,250,Muskegon,MI,209792.2631,208903.2009,208075.0372,208370.4443,209531.8811,211631.8995,213437.483,214737.5227,215473.7687,216193.9298,216811.4141,217474.2644,218071.6877,219025.3917,220726.5145,222882.3274,224862.1537,226266.9199,226910.4872,227207.2356,227440.1879,227925.6007
394299,251,Abilene,TX,183600.1205,183783.4988,184164.1989,184655.7898,185358.4328,186114.1565,186480.6912,186738.5069,186725.4284,186633.4867,186285.6382,185970.3795,186032.5953,186740.0046,188033.4926,189434.9269,190106.536,190208.0381,189664.4999,189247.526,188773.2811,188582.6841
394707,252,Iowa,IA,299238.4343,299174.5559,299189.6697,300413.8103,302564.5312,305142.8992,307148.7999,308350.9461,309076.1177,309442.1235,309850.1106,310195.812,310435.2748,311153.4094,312424.6058,313953.6124,314901.1268,315314.6763,315597.5105,316145.6083,316881.3618,317959.4836
394351,253,Auburn,AL,294938.0591,295699.0114,297348.7121,299388.8388,302197.7976,304905.7513,306707.8126,307488.6546,307368.6863,307411.3769,307697.5646,308205.1865,309079.0951,310415.4691,312313.3741,314242.0046,315517.9769,316150.6074,316187.4298,316473.977,316730.4538,317493.6759
394860,254,Midland,TX,287549.2233,286760.0559,286150.564,287073.76,288675.3839,291262.8191,293386.3614,295317.2641,296492.4543,297446.868,298019.2892,298379.7798,299397.0403,301009.4595,303076.607,304894.7346,305865.014,306417.6712,306610.6947,307251.3027,307928.0117,308843.4213
753869,255,Bloomington,IL,217559.4483,216701.7388,215876.2362,216304.3982,217600.0807,219694.0866,221871.6315,224197.7767,225798.4013,227008.7702,227657.8003,228080.7691,228254.7218,228540.4607,229964.9214,231898.5058,233938.451,235479.3602,236518.621,237324.9711,237945.4108,238937.3998
394671,255,Hattiesburg,MS,187868.8722,187533.6304,188173.4729,190102.3291,192582.2772,194538.0312,195569.976,195664.9609,195363.6531,194952.7533,194630.6057,194531.6937,194519.8838,194922.0144,196161.7021,197831.084,199483.5352,200479.6444,200872.6627,200799.5863,200449.5606,200524.0311
394944,257,Oshkosh,WI,250413.4938,252071.3071,254130.5082,255902.794,257839.8489,259612.087,260975.9731,262313.227,263319.3812,263897.6283,264014.2794,263769.9562,263775.8898,264719.0614,267108.8166,270157.634,272631.973,274067.3206,274948.7453,275688.9034,276617.153,278025.8344
394555,258,Eau,WI,277063.9569,278153.0178,280094.9328,282612.9137,285478.8738,287498.4491,288609.4089,289959.2698,291447.8889,292168.693,292193.945,291890.8438,292448.6732,294018.1781,296688.0897,299574.8362,301211.4476,302073.2223,302538.8419,303145.5717,303412.8553,303930.5676
394651,259,Greenville,NC,239157.7346,239741.9678,240713.2297,241740.5567,243146.7309,244834.7996,246742.6862,248607.5833,249973.8371,251060.5981,251839.8441,252310.2048,252692.2307,253389.0282,254595.8215,255890.4179,256890.548,257247.3788,257258.9079,256991.2442,256843.5096,256856.7088
394428,260,Burlington,NC,264394.5348,264991.1792,266072.2733,267671.7948,268935.7547,270128.4425,271374.6459,273301.5082,275128.4757,276756.9908,278054.7377,278776.5611,279199.6894,279415.0095,280739.3342,282615.2688,284607.0922,285608.462,285715.395,285348.6351,284887.0531,284839.6258
395210,261,Waterloo,IA,180688.2875,181029.2078,181560.3077,182628.3322,184326.3696,186448.1502,188282.7721,189394.4271,189829.0827,190074.9314,190217.5367,190318.2572,190444.5635,190994.5941,192298.1224,193941.1466,195362.4714,196101.7964,196314.3559,196392.7949,196533.761,196996.1922
394480,262,Coeur,ID,550566.6846,550712.4523,551546.1648,552407.4696,552940.7158,554066.0715,554330.9399,554729.6316,553944.7641,552884.9813,550199.9722,547816.5138,545700.7548,545601.3709,547382.3547,549880.0428,551715.1236,552240.3341,552507.9835,553286.145,554092.5085,554635.7308
394553,263,East,PA,283998.7578,284229.5461,284149.1139,284031.0016,283639.7359,283916.6902,284508.8562,285489.637,286371.136,287285.2866,288694.5154,290241.0944,291461.0821,292371.4162,293750.8552,295525.3628,297074.9071,297704.2116,298150.404,298547.3841,298907.3332,299114.3603
395007,264,Pueblo,CO,294857.0424,293477.423,293133.9549,293316.8833,293643.008,294488.5106,294904.3166,295203.4923,294562.284,293207.5751,291600.8397,290315.5589,289488.7992,289016.4379,288974.4704,289554.3442,290132.2483,290438.7834,290491.5236,290639.2966,290975.86,291307.483
394392,265,Blacksburg,VA,252777.2995,252916.2006,254252.439,256249.0409,258662.0432,260577.4658,261442.3184,261898.5811,262208.9313,262704.369,263009.7181,262973.1277,262570.4517,262821.881,263989.9488,266296.1698,268161.646,269295.4826,269362.0155,268851.0729,268283.1337,268373.6264
395215,266,Wausau,WI,212464.9971,214735.9841,217773.9136,220486.1983,223684.5314,225722.3595,226898.4411,228497.4861,230287.5348,231091.519,231081.4086,230484.114,230266.8113,231032.1212,233122.9718,236327.2143,238440.0592,239934.3707,240657.3059,241279.0443,241674.4245,242728.996
394731,267,Kahului,HI,1033994.984,1031712.189,1029835.752,1032496.297,1035338.148,1040424.42,1046082.648,1054766.266,1062226.325,1061201.2,1058384.083,1056456.78,1060210.43,1064282.559,1071248.232,1082209.747,1094090.594,1102102.796,1108124.78,1114265.275,1120077.49,1122070.237
394720,268,Janesville,WI,231155.0359,233089.3772,235211.6412,237139.5373,239542.8672,241603.8656,243135.7858,244455.1156,245801.1257,246981.0989,247585.2529,247967.0221,248588.2853,250029.2261,252473.1813,255521.9582,258047.4404,259726.9456,260680.0915,261325.4857,261912.0479,262745.063
395170,269,Tupelo,MS,169549.1048,167933.7947,166748.1675,167544.3521,169894.3016,172544.0378,173814.0035,173419.6363,172345.2935,171916.7358,171631.7635,171771.2116,171750.2043,172377.3767,173601.6541,174938.7386,175918.8967,175983.1495,175806.5768,175631.3804,175345.146,175741.2183
394393,270,Bloomington,IN,280348.6054,280547.8837,281301.6773,283318.4438,285660.8425,287949.6551,289556.265,290391.551,290737.3753,290683.7638,290302.7539,289825.9341,290030.2399,291207.3585,293490.4312,295957.3389,297898.8146,298793.3696,299076.06,299638.1796,300606.9106,301808.4122
394930,271,Odessa,TX,211557.7876,211175.329,211072.1037,211787.4167,213015.1372,214701.8351,215688.3583,216254.0655,216370.0333,216430.738,216521.0484,216963.3742,218725.1335,221316.6157,223919.9217,225927.3537,227258.4195,228639.534,229112.5409,229320.7281,229444.1507,230103.6086
394710,272,Jackson,MI,193759.2016,193665.7483,194040.1276,195058.6165,196142.81,197224.5741,198135.8538,198994.7519,199903.6873,200685.7505,201512.8885,202363.7255,203295.2045,204321.495,205992.2794,207787.4453,209321.1712,210097.5751,210307.6999,210491.4259,210461.2127,210835.1652
395125,273,State,PA,307111.3527,308267.3599,309368.0315,311306.0343,313509.5582,316029.1136,317357.364,318390.008,318900.604,319521.207,319833.3751,320222.1768,320714.8084,321799.7138,323048.8926,323921.5991,324322.8621,323978.0337,323599.4538,323871.3928,325126.242,327065.6073
395079,274,Sebastian,FL,381775.3263,380284.5734,379832.8465,380297.9525,381325.3654,382281.388,382888.9194,383289.8042,383560.2637,384241.4652,385133.1786,386040.4609,386445.2567,386651.8813,386974.8012,387165.8086,387032.8725,386203.9399,385151.236,384056.6664,383224.0284,382363.143
394814,275,Madera,CA,389474.3675,387369.9035,385781.767,385370.2698,385956.1486,387326.1047,389182.3592,391462.5454,393534.5245,395132.0295,396278.042,397229.3459,398311.9868,399566.9857,401219.87,402925.1834,404851.4923,406395.7139,407626.4548,408319.1349,408816.6051,409711.2513
