RegionID,SizeRank,RegionName,RegionType,StateName,1/31/2023,2/28/2023,3/31/2023,4/30/2023,5/31/2023,6/30/2023,7/31/2023,8/31/2023,9/30/2023,10/31/2023,11/30/2023,12/31/2023,1/31/2024,2/29/2024,3/31/2024,4/30/2024,5/31/2024,6/30/2024,7/31/2024,8/31/2024,9/30/2024
394976,11,"Phoenix, AZ",msa,AZ,0.107220061,0.132571075,0.16344507,0.178198792,0.222381979,0.2332165,0.250427058,0.234332425,0.232263179,0.212056434,0.179775281,0.157147925,0.149363057,0.167712355,0.177933018,0.184175658,0.191455416,0.183847669,0.176657584,0.165417291,0.17047265
395057,12,"San Francisco, CA",msa,CA,0.317815577,0.448660714,0.567726161,0.607529654,0.660912927,0.665925102,0.639574468,0.616115702,0.618115612,0.60729254,0.569486405,0.485795455,0.468976632,0.63313253,0.67765043,0.694174757,0.699698694,0.643316925,0.598061148,0.576998051,0.553137004
395025,13,"Riverside, CA",msa,CA,0.275415896,0.291414752,0.348375451,0.394069193,0.431646631,0.459444129,0.470445904,0.472559974,0.454302103,0.423276501,0.401456727,0.377572449,0.362533693,0.38519102,0.416723549,0.431726283,0.448439822,0.45686472,0.441502463,0.420918367,0.431252256
394532,14,"Detroit, MI",msa,MI,0.242362525,0.278938053,0.348283499,0.439077594,0.523483366,0.53290777,0.513773389,0.495292767,0.447589901,0.423880597,0.374961832,0.335550382,0.279671458,0.340256798,0.419671094,0.479040265,0.508121212,0.521675597,0.494739359,0.43959174,0.415316257
395078,15,"Seattle, WA",msa,WA,0.201017812,0.312615955,0.408735795,0.469032959,0.52749301,0.514513375,0.460974833,0.433881779,0.372492837,0.373443983,0.324427481,0.285472973,0.30952381,0.43715847,0.521176471,0.550645161,0.533166805,0.456608402,0.40165809,0.354564756,0.335774059
394865,16,"Minneapolis, MN",msa,MN,0.265408805,0.328115942,0.432728806,0.526894866,0.592135197,0.591841603,0.567629397,0.506282723,0.46861268,0.38743825,0.345720251,0.303851641,0.283343577,0.347453083,0.438245315,0.486883526,0.486470927,0.492455418,0.445900725,0.391650099,0.380743243
395056,17,"San Diego, CA",msa,CA,0.292993631,0.36975945,0.425200803,0.504703929,0.553942912,0.580878553,0.565838181,0.516819572,0.5,0.467336683,0.427963094,0.41307815,0.394957983,0.484829721,0.50843767,0.526096033,0.526960784,0.477668845,0.46484375,0.416330645,0.388111888
395148,18,"Tampa, FL",msa,FL,0.145780051,0.139389964,0.17628516,0.199152542,0.23105619,0.232656914,0.236178055,0.203564467,0.190853122,0.170641585,0.152302243,0.13910061,0.127027027,0.137807926,0.143812709,0.15230037,0.153482587,0.157880056,0.152425579,0.143855562,0.140551181
394530,19,"Denver, CO",msa,CO,0.194078947,0.288118812,0.382291667,0.437319885,0.475329451,0.433010847,0.388742594,0.343293277,0.299417476,0.283236994,0.245463228,0.220966084,0.232009926,0.318942731,0.39579491,0.38555409,0.385163205,0.360480208,0.283586921,0.251172137,0.255581216
394358,20,"Baltimore, MD",msa,MD,0.304505814,0.371521036,0.456107757,0.515322961,0.551119403,0.583091437,0.524308466,0.530999578,0.497565725,0.470025189,0.419473684,0.380571429,0.369038885,0.402238315,0.477967859,0.51,0.535645472,0.529841657,0.49328215,0.458818636,0.438946891
395121,21,"St. Louis, MO",msa,MO,0.281143635,0.342407743,0.427330896,0.486394558,0.537202961,0.561,0.565888405,0.53319209,0.47593361,0.43537415,0.396074933,0.337005508,0.301587302,0.354857475,0.421647059,0.47920354,0.504071058,0.514319809,0.513049451,0.454251884,0.398550725
394943,22,"Orlando, FL",msa,FL,0.127046496,0.136609337,0.180050414,0.215949467,0.219024219,0.230661041,0.225857941,0.210906175,0.202576633,0.169582773,0.153198653,0.127303183,0.132172792,0.137048193,0.14968815,0.167615948,0.162364385,0.165220983,0.15528197,0.136492507,0.130930657
394458,23,"Charlotte, NC",msa,NC,0.157698057,0.224168126,0.297468354,0.360330579,0.402354571,0.447570332,0.430894309,0.435714286,0.358074223,0.358627859,0.278728606,0.277777778,0.239804241,0.332527207,0.352059925,0.394378194,0.360182371,0.37037037,0.303602058,0.254148472,0.234323432
395055,24,"San Antonio, TX",msa,TX,0.164556962,0.174560217,0.189054726,0.211052632,0.247807018,0.229442971,0.222739018,0.195488722,0.160747664,0.175070028,0.144046628,0.156467854,0.142484796,0.139448173,0.158928571,0.174449812,0.164943123,0.161947905,0.168551427,0.147161066,0.134494774
394998,25,"Portland, OR",msa,OR,0.232515895,0.329608939,0.38572251,0.45572476,0.490279753,0.479258605,0.426673228,0.373987399,0.355555556,0.311355311,0.298711145,0.263650546,0.260349586,0.313771518,0.383800623,0.413290113,0.44819503,0.387582314,0.357647059,0.313282002,0.285116557
395045,26,"Sacramento, CA",msa,CA,0.240625,0.303867403,0.394686907,0.478854025,0.531619537,0.548876111,0.522727273,0.472521552,0.460913071,0.421413864,0.371262458,0.328707719,0.364333653,0.427993528,0.489575845,0.507334963,0.514856834,0.448318804,0.411568409,0.424004487,0.385423506
394982,27,"Pittsburgh, PA",msa,PA,0.177137871,0.2115548,0.280137773,0.342893563,0.407387863,0.408154122,0.394652406,0.36201469,0.345693098,0.287711124,0.289664253,0.25170068,0.178121975,0.208810573,0.2845953,0.34341637,0.366094644,0.402562734,0.368,0.291915355,0.259259259
394466,28,"Cincinnati, OH",msa,OH,0.252861602,0.292165899,0.384664948,0.463064295,0.522527794,0.531658817,0.486211031,0.438021454,0.404494382,0.343495935,0.332290852,0.255813953,0.225519288,0.32038835,0.381181319,0.437118437,0.46344086,0.444646098,0.393370166,0.346698113,0.305126621
394355,29,"Austin, TX",msa,TX,0.103386809,0.145027624,0.165322581,0.205338809,0.214655172,0.197106691,0.182182182,0.158002039,0.127631579,0.139771283,0.121495327,0.10031348,0.101933216,0.15,0.186534216,0.208924949,0.196226415,0.154515778,0.15876516,0.110032362,0.124128312
394775,30,"Las Vegas, NV",msa,NV,0.125989446,0.146469968,0.170454545,0.203321364,0.232669617,0.256989659,0.259661311,0.282882883,0.23234391,0.250402145,0.212539185,0.181146026,0.191437309,0.194305694,0.225114155,0.256330347,0.274835717,0.258741259,0.248939779,0.221422142,0.211959423
394735,31,"Kansas City, MO",msa,MO,0.273972603,0.34272902,0.446409432,0.520937188,0.555290374,0.570654138,0.50998725,0.456477319,0.404223969,0.386168602,0.33736929,0.302145411,0.284496124,0.334257975,0.41498406,0.443248093,0.49122807,0.449369662,0.408824678,0.367545639,0.326666667
394492,32,"Columbus, OH",msa,OH,0.293084523,0.36952381,0.465712133,0.547021944,0.598975016,0.590447761,0.570145128,0.499037845,0.430597015,0.398461538,0.374891775,0.318785579,0.300571429,0.368015414,0.455652174,0.500746269,0.49610078,0.502597403,0.456246228,0.367882278,0.342032967
394705,34,"Indianapolis, IN",msa,IN,0.170265781,0.183930943,0.261374637,0.344008264,0.411944202,0.400921659,0.340857788,0.313274336,0.264856557,0.247197309,0.199759326,0.161311475,0.1552,0.195739015,0.241214058,0.296780215,0.315207373,0.299357208,0.289707751,0.235730858,0.211280629
394475,35,"Cleveland, OH",msa,OH,0.234594595,0.279112754,0.351800554,0.452873563,0.517867604,0.527868852,0.508530184,0.475428571,0.473262032,0.431741762,0.37204142,0.345802161,0.274633124,0.317635271,0.364335127,0.44676259,0.474350855,0.513345748,0.475878499,0.461491443,0.405608755
395059,36,"San Jose, CA",msa,CA,0.268817204,0.297777778,0.422535211,0.467661692,0.623134328,0.709401709,0.698511166,0.690010299,0.726380368,0.667832168,0.6,0.559934319,0.554166667,0.69470405,0.776239908,0.803201507,0.785657998,0.760889713,0.686964795,0.64420218,0.638888889
394902,37,"Nashville, TN",msa,TN,0.119402985,0.149594694,0.188056574,0.212753278,0.238651685,0.253724605,0.228808864,0.209602478,0.161172161,0.158909574,0.157647059,0.134304207,0.137802607,0.16,0.181195517,0.213507625,0.203755869,0.207899067,0.171239837,0.147442873,0.165217391
395194,38,"Virginia Beach, VA",msa,VA,0.287966805,0.38263429,0.411434978,0.471323112,0.527086384,0.554347826,0.526521496,0.499479709,0.456193353,0.417018284,0.372803667,0.32,0.340054995,0.343015214,0.422348485,0.425626741,0.46432111,0.439116379,0.403825717,0.372712146,0.353885678
395005,39,"Providence, RI",msa,RI,0.374558304,0.390593047,0.467669173,0.551359517,0.613885505,0.658937198,0.664285714,0.639956092,0.589714286,0.577889447,0.516823688,0.476047904,0.44095941,0.469835466,0.546751189,0.582025678,0.629227053,0.629161883,0.608349901,0.562893082,0.498224852
394714,40,"Jacksonville, FL",msa,FL,0.097744361,0.131268437,0.145282077,0.172612198,0.174261392,0.196901549,0.165165165,0.16087963,0.163306452,0.1564084,0.144568007,0.136029412,0.113854595,0.113227513,0.149955634,0.140378549,0.131707317,0.130769231,0.12716763,0.106034483,0.100346021
394862,41,"Milwaukee, WI",msa,WI,0.33490566,0.418326693,0.504504505,0.60058309,0.681710214,0.679358717,0.668918919,0.608108108,0.569343066,0.511508951,0.413105413,0.292763158,0.356862745,0.418604651,0.48427673,0.612590799,0.616352201,0.614699332,0.585714286,0.556451613,0.495522388
394935,42,"Oklahoma City, OK",msa,OK,0.246171967,0.275049116,0.319844358,0.340443686,0.354487179,0.333536958,0.329251701,0.321013005,0.284958428,0.251239669,0.228703704,0.227272727,0.232,0.252371917,0.236296296,0.271398747,0.286695815,0.269594595,0.264337508,0.22418136,0.232689211
395012,43,"Raleigh, NC",msa,NC,0.144736842,0.267021277,0.31930879,0.356292517,0.441241685,0.459403192,0.428571429,0.394299287,0.342770475,0.313463515,0.284753363,0.237611182,0.201101928,0.302401747,0.361510791,0.392473118,0.393009986,0.364363636,0.294573643,0.266386555,0.221285564
394849,44,"Memphis, TN",msa,TN,0.192622951,0.233027523,0.271255061,0.266666667,0.272425249,0.261376896,0.263227513,0.240430622,0.222535211,0.201149425,0.196308725,0.164725458,0.15942029,0.158813264,0.211864407,0.195979899,0.196347032,0.184387618,0.223557692,0.196969697,0.165871122
395022,45,"Richmond, VA",msa,VA,0.37615894,0.395061728,0.4969163,0.53721374,0.612125639,0.600823045,0.589482612,0.544861338,0.472920696,0.509708738,0.487567568,0.388,0.315068493,0.391694725,0.451612903,0.520851064,0.559094126,0.536585366,0.497584541,0.449372385,0.411650485
394807,46,"Louisville, KY",msa,KY,0.166666667,0.218358832,0.279270633,0.336265885,0.377343113,0.392273403,0.344077961,0.342475908,0.293843284,0.25483304,0.236453202,0.193340494,0.207171315,0.200220022,0.271019678,0.297161937,0.324587706,0.309741248,0.318181818,0.291761149,0.275526742
394910,47,"New Orleans, LA",msa,LA,0.103092784,0.13507109,0.13747646,0.155722326,0.157733538,0.171069182,0.164325843,0.147222222,0.128325509,0.109734513,0.107066381,0.103658537,0.080188679,0.11691023,0.116564417,0.134310134,0.122426869,0.142150803,0.138134593,0.123036649,0.094512195
395053,48,"Salt Lake City, UT",msa,UT,0.168032787,0.237337192,0.336601307,0.37037037,0.413827655,0.404862579,0.365517241,0.321464903,0.308724832,0.257142857,0.264090177,0.222764228,0.195911414,0.310719132,0.356711004,0.371134021,0.389884089,0.358350951,0.309012876,0.265674814,0.279859485
394669,49,"Hartford, CT",msa,CT,0.541589649,0.545073375,0.636225266,0.660066007,0.752463054,0.773175542,0.750564334,0.73917422,0.738569754,0.702366127,0.700934579,0.634338139,0.591216216,0.605855856,0.68705036,0.718432511,0.715762274,0.748108108,0.735735736,0.720797721,0.689570552
394425,50,"Buffalo, NY",msa,NY,0.507099391,0.463483146,0.514150943,0.593023256,0.682565789,0.699453552,0.74,0.735294118,0.704960836,0.702013423,0.638930163,0.641791045,0.595338983,0.485013624,0.524547804,0.644591611,0.689781022,0.716323296,0.716850829,0.702222222,0.691699605
394388,51,"Birmingham, AL",msa,AL,0.221640489,0.257142857,0.337148803,0.371764706,0.384267631,0.389980354,0.367346939,0.326373626,0.292253521,0.303797468,0.319484241,0.254237288,0.221223022,0.238744884,0.274356103,0.298755187,0.318813716,0.326419214,0.301698302,0.235294118,0.250322581
395031,52,"Rochester, NY",msa,NY,0.611464968,0.59039548,0.686234818,0.700636943,0.770382696,0.808584687,0.815043157,0.792802617,0.769319493,0.749347258,0.730136986,0.674041298,0.690831557,0.660326087,0.738613861,0.76171875,0.801538462,0.820083682,0.837777778,0.790518192,0.796854522
394640,53,"Grand Rapids, MI",msa,MI,0.298561151,0.379018613,0.482023968,0.585545723,0.63225058,0.628856624,0.560897436,0.554303279,0.484780158,0.461159063,0.407103825,0.356083086,0.345283019,0.42804428,0.5104,0.55408971,0.559150657,0.542857143,0.504468719,0.436548223,0.399098083
395167,54,"Tucson, AZ",msa,AZ,0.168463612,0.169853768,0.198245614,0.222522523,0.263377926,0.288732394,0.304347826,0.257861635,0.264248705,0.26875,0.20653789,0.185419968,0.186344239,0.198802395,0.211538462,0.222621185,0.206156716,0.213080169,0.182222222,0.173099415,0.182186235
753924,55,"Urban Honolulu, HI",msa,HI,0.287917738,0.21286031,0.258215962,0.252542373,0.293939394,0.2897474,0.310286678,0.308056872,0.29122807,0.232924694,0.22172949,0.23923445,0.231132075,0.24248927,0.241121495,0.231861199,0.256060606,0.252173913,0.246688742,0.227045075,0.234432234
395169,56,"Tulsa, OK",msa,OK,0.181172291,0.228335626,0.281359906,0.333333333,0.333965844,0.373150106,0.311019567,0.310740355,0.303030303,0.273381295,0.244318182,0.216255443,0.193950178,0.211965812,0.261066969,0.255760369,0.263473054,0.264705882,0.249734325,0.229357798,0.195121951
394619,57,"Fresno, CA",msa,CA,0.252941176,0.318181818,0.38125,0.417391304,0.448148148,0.512635379,0.508637236,0.471544715,0.41314554,0.382687927,0.400530504,0.360655738,0.330357143,0.318537859,0.419068736,0.419287212,0.403100775,0.413461538,0.413084112,0.348,0.372670807
395238,58,"Worcester, MA",msa,MA,0.372611465,0.491803279,0.564935065,0.629370629,0.736147757,0.709433962,0.657563025,0.64476386,0.660240964,0.613839286,0.57721519,0.510791367,0.438538206,0.434782609,0.569023569,0.626865672,0.644591611,0.651205937,0.607142857,0.581027668,0.571428571
394938,59,"Omaha, NE",msa,NE,0.2760181,0.328871893,0.41969697,0.514913658,0.516741071,0.488,0.457746479,0.408185841,0.366113744,0.316883117,0.238557559,0.205014749,0.225,0.260437376,0.327769347,0.35770235,0.375733855,0.368921776,0.318230852,0.281997919,0.219667944
394415,60,"Bridgeport, CT",msa,CT,0.348623853,0.348214286,0.485815603,0.567028986,0.57615894,0.656144307,0.63002681,0.663648124,0.591772152,0.591065292,0.547406082,0.54494382,0.481662592,0.501449275,0.574370709,0.598113208,0.6128,0.651230101,0.638480392,0.592364532,0.538461538
394653,61,"Greenville, SC",msa,SC,0.179104478,0.207419899,0.24137931,0.241032999,0.288061336,0.317073171,0.284634761,0.264285714,0.240112994,0.208450704,0.194006309,0.170471842,0.157232704,0.171428571,0.203007519,0.232779097,0.222814499,0.198682766,0.197339246,0.195812808,0.172362556
394312,62,"Albuquerque, NM",msa,NM,0.23015873,0.234887737,0.332402235,0.396604938,0.392717815,0.413122722,0.403947368,0.363402062,0.301699717,0.268041237,0.272419628,0.201666667,0.179752066,0.255319149,0.285280728,0.296096904,0.31990794,0.286703601,0.278787879,0.243964422,0.219764012
394357,63,"Bakersfield, CA",msa,CA,0.243107769,0.300683371,0.351260504,0.369439072,0.415254237,0.416666667,0.457564576,0.414715719,0.424180328,0.400793651,0.370212766,0.289672544,0.334134615,0.290617849,0.388560158,0.333931777,0.357142857,0.382594417,0.401626016,0.370431894,0.360160966
394308,64,"Albany, NY",msa,NY,0.370709382,0.372881356,0.446640316,0.524336283,0.610894942,0.634551495,0.632142857,0.642960813,0.620981387,0.591065292,0.498220641,0.480079681,0.44591029,0.429850746,0.504926108,0.539379475,0.61849711,0.674180328,0.642140468,0.617960426,0.517667845
394753,65,"Knoxville, TN",msa,TN,0.215652174,0.29324547,0.312655087,0.386479592,0.393709328,0.371607516,0.371670702,0.337572254,0.294654498,0.293350717,0.260089686,0.219269103,0.19581749,0.209964413,0.240051348,0.266517357,0.288690476,0.253079507,0.235991379,0.205291005,0.180811808
394367,66,"Baton Rouge, LA",msa,LA,0.137254902,0.138095238,0.160278746,0.193950178,0.192063492,0.158461538,0.174045802,0.171568627,0.126293996,0.136054422,0.13202934,0.142091153,0.126099707,0.138321995,0.142602496,0.172470978,0.15727003,0.145662848,0.128246753,0.129337539,0.133037694
394843,67,"McAllen, TX",msa,TX,0.212121212,0.180952381,0.138686131,0.142241379,0.151815182,0.185714286,0.17167382,0.149812734,0.166666667,0.16,0.16,0.16017316,0.133663366,0.133333333,0.149090909,0.121311475,0.143812709,0.14028777,0.180147059,0.133587786,0.115702479
394908,68,"New Haven, CT",msa,CT,0.394160584,0.47740113,0.526717557,0.63215859,0.630472855,0.68558952,0.699819168,0.631811487,0.605555556,0.597845601,0.570576541,0.543340381,0.47277937,0.487261146,0.535279805,0.686230248,0.654611212,0.677642981,0.676056338,0.600961538,0.552361396
394561,69,"El Paso, TX",msa,TX,0.350769231,0.36503856,0.357421875,0.392070485,0.435100548,0.377938517,0.415559772,0.41011236,0.322295806,0.286666667,0.311392405,0.275773196,0.266666667,0.240963855,0.255506608,0.250513347,0.285992218,0.299029126,0.260628466,0.223790323,0.273584906
394318,70,"Allentown, PA",msa,PA,0.363431151,0.378109453,0.456363636,0.537848606,0.569514238,0.616835994,0.5986733,0.59919571,0.55033557,0.549295775,0.508226691,0.479532164,0.413978495,0.484293194,0.527839644,0.548446069,0.565537555,0.615497076,0.572262774,0.53006993,0.468253968
394952,71,"Oxnard, CA",msa,CA,0.23655914,0.352564103,0.412262156,0.439461883,0.525291829,0.533190578,0.580796253,0.533864542,0.501253133,0.461152882,0.382089552,0.37829912,0.346153846,0.409375,0.513447433,0.483168317,0.467836257,0.476718404,0.412451362,0.360721443,0.343675418
394486,72,"Columbia, SC",msa,SC,0.185185185,0.266666667,0.171428571,0.35483871,0.339563863,0.328089888,0.309459459,0.287141074,0.270190896,0.245283019,0.202657807,0.184534271,0.146171694,0.198641766,0.207633588,0.192307692,0.27283237,0.237063779,0.224675325,0.169836957,0.16747182
753906,73,"North Port, FL",msa,FL,0.101876676,0.137014315,0.121070234,0.109510086,0.120204604,0.124381625,0.10298103,0.093227792,0.11030082,0.095435685,0.087557604,0.076923077,0.07585335,0.073412698,0.072780204,0.074766355,0.065712427,0.063478978,0.065517241,0.071907958,0.075721154
845158,74,"Dayton, OH",msa,OH,0.202985075,0.25106383,0.36380597,0.443661972,0.483471074,0.544117647,0.458770615,0.443971631,0.428790199,0.30866426,0.302457467,0.294820717,0.259445844,0.257194245,0.307829181,0.380560132,0.371034483,0.404099561,0.358789625,0.318181818,0.308868502
394457,75,"Charleston, SC",msa,SC,0.156015038,0.173410405,0.216386555,0.250521921,0.291066282,0.292241379,0.264130435,0.267027027,0.214195184,0.207702889,0.182748538,0.143307087,0.136824324,0.195739015,0.232861806,0.180541625,0.209257473,0.212682927,0.201565558,0.166488794,0.151846785
394648,76,"Greensboro, NC",msa,NC,0.264444444,0.326315789,0.373572594,0.438848921,0.492561983,0.505109489,0.479452055,0.443131462,0.392982456,0.395131086,0.316888046,0.275574113,0.2475,0.265432099,0.336466165,0.361563518,0.343558282,0.335548173,0.321646341,0.279588336,0.256262042
395134,77,"Stockton, CA",msa,CA,0.228448276,0.27027027,0.364089776,0.470930233,0.493951613,0.512643678,0.554216867,0.498740554,0.488372093,0.465909091,0.457564576,0.414141414,0.381578947,0.454849498,0.479564033,0.537558685,0.531034483,0.478589421,0.465,0.41567696,0.377581121
394440,78,"Cape Coral, FL",msa,FL,0.096745822,0.107617051,0.104505341,0.112545173,0.097968397,0.10627268,0.079013906,0.083535109,0.083700441,0.081044876,0.086346863,0.076636905,0.062650602,0.05874921,0.071870538,0.077970878,0.075072185,0.064814815,0.084155161,0.0713246,0.076785714
394399,79,"Boise City, ID",msa,ID,0.118932039,0.151351351,0.222222222,0.274015748,0.244791667,0.314415437,0.234859675,0.236808237,0.203677511,0.172413793,0.168807339,0.165116279,0.171557562,0.210526316,0.285958904,0.291941876,0.284841076,0.246298789,0.207259953,0.194407457,0.174202128
394484,80,"Colorado Springs, CO",msa,CO,0.195544554,0.214975845,0.306666667,0.354609929,0.379407616,0.342068966,0.317626527,0.255605381,0.27072758,0.230612245,0.23476298,0.237529691,0.243835616,0.278350515,0.30170778,0.325,0.274787535,0.299382716,0.246808511,0.270664506,0.251327434
394798,81,"Little Rock, AR",msa,AR,0.191111111,0.243670886,0.323809524,0.32231405,0.363218391,0.364806867,0.319711538,0.304038005,0.321533923,0.232142857,0.203252033,0.205882353,0.173913043,0.203448276,0.221538462,0.243553009,0.235142119,0.256906077,0.263768116,0.208,0.193771626
394766,82,"Lakeland, FL",msa,FL,0.128668172,0.168067227,0.201212121,0.173913043,0.192784667,0.193624557,0.214379085,0.199748744,0.159590044,0.197301855,0.193973635,0.15978456,0.16502947,0.157798165,0.158357771,0.160904255,0.164690382,0.179384203,0.153424658,0.164110429,0.135416667
394304,83,"Akron, OH",msa,OH,0.237804878,0.288713911,0.344064386,0.433333333,0.530888031,0.543441227,0.521126761,0.496478873,0.471193416,0.408560311,0.376146789,0.345454545,0.286173633,0.331360947,0.391198044,0.437100213,0.471092077,0.494023904,0.50984252,0.455373406,0.394977169
394531,84,"Des Moines, IA",msa,IA,0.126794258,0.194331984,0.245923913,0.32111437,0.313238771,0.319767442,0.328376704,0.296505073,0.246896552,0.203470032,0.222222222,0.186813187,0.134396355,0.178654292,0.205457464,0.225490196,0.232369942,0.225,0.192353644,0.217446271,0.172839506
395115,85,"Springfield, MA",msa,MA,0.403141361,0.373417722,0.466063348,0.544680851,0.643636364,0.663865546,0.670886076,0.673410405,0.638977636,0.634980989,0.572490706,0.47983871,0.380952381,0.515151515,0.561111111,0.684210526,0.670289855,0.701587302,0.634218289,0.598885794,0.555956679
845159,86,"Poughkeepsie, NY",msa,NY,0.220588235,0.179104478,0.44966443,0.41314554,0.487804878,0.530701754,0.545454545,0.54174397,0.516049383,0.463840399,0.424802111,0.435768262,0.410094637,0.401234568,0.327645051,0.43768997,0.482758621,0.519582245,0.55505618,0.515384615,0.449209932
394931,87,"Ogden, UT",msa,UT,0.198275862,0.208888889,0.269158879,0.332669323,0.357021997,0.361702128,0.345631068,0.32920354,0.291060291,0.277511962,0.261235955,0.218997361,0.290697674,0.275167785,0.318811881,0.355086372,0.327272727,0.358070501,0.323159785,0.281609195,0.276470588
394816,88,"Madison, WI",msa,WI,0.285714286,0.495327103,0.643617021,0.717703349,0.730103806,0.703601108,0.723880597,0.666666667,0.617647059,0.561403509,0.476470588,0.405797101,0.43,0.584070796,0.622222222,0.642857143,0.704318937,0.71009772,0.610294118,0.473498233,0.443349754
395235,89,"Winston, NC",msa,NC,0.335347432,0.319783198,0.409012132,0.451403888,0.507537688,0.491909385,0.473161034,0.445407279,0.442857143,0.404040404,0.35637149,0.322128852,0.272997033,0.309090909,0.355658199,0.374517375,0.376271186,0.369527145,0.358736059,0.326254826,0.292576419
394528,90,"Deltona, FL",msa,FL,0.112676056,0.118715084,0.136363636,0.140291807,0.15721393,0.161255411,0.141975309,0.144661309,0.151190476,0.127725857,0.113712375,0.112026359,0.090373281,0.110516934,0.109770808,0.121867882,0.118834081,0.105027933,0.106044539,0.115810675,0.099037139
395143,91,"Syracuse, NY",msa,NY,0.46975089,0.459677419,0.527472527,0.675,0.679347826,0.716019417,0.753393665,0.755859375,0.68487395,0.669902913,0.634382567,0.591623037,0.5395189,0.551971326,0.5625,0.651724138,0.667597765,0.712990937,0.729787234,0.650505051,0.676886792
395006,92,"Provo, UT",msa,UT,0.18442623,0.192073171,0.276923077,0.284337349,0.338636364,0.338329764,0.343529412,0.331797235,0.312320917,0.259146341,0.215277778,0.236,0.218390805,0.279605263,0.277936963,0.328542094,0.305907173,0.335497835,0.27388535,0.271948608,0.26618705
395160,93,"Toledo, OH",msa,OH,0.25984252,0.260869565,0.36038961,0.467692308,0.497368421,0.516064257,0.496062992,0.497474747,0.481268012,0.412234043,0.38961039,0.348122867,0.288888889,0.311188811,0.365131579,0.421621622,0.501216545,0.548051948,0.493243243,0.483050847,0.3840399
395224,94,"Wichita, KS",msa,KS,0.2823219,0.341801386,0.449820789,0.454379562,0.496274218,0.451268358,0.457735247,0.449860724,0.355848435,0.324675325,0.278557114,0.279826464,0.275071633,0.331786543,0.337662338,0.371019108,0.373292868,0.344497608,0.357366771,0.250403877,0.302457467
