RegionID,SizeRank,RegionName,RegionType,StateName,1/31/2023,2/28/2023,3/31/2023,4/30/2023,5/31/2023,6/30/2023,7/31/2023,8/31/2023,9/30/2023,10/31/2023,11/30/2023,12/31/2023,1/31/2024,2/29/2024,3/31/2024,4/30/2024,5/31/2024,6/30/2024,7/31/2024,8/31/2024,9/30/2024
394770,107,"Lansing, MI",msa,MI,0.552980132,0.469273743,0.419068736,0.346938776,0.340466926,0.278797997,0.267346939,0.284046693,0.305617978,0.362030905,0.471655329,0.427777778,0.486206897,0.501510574,0.386554622,0.327146172,0.318532819,0.266375546,0.294117647,0.350409836,0.38410596
394590,108,"Fayetteville, AR",msa,AR,0.653846154,0.509090909,0.577777778,0.6,0.483870968,0.525423729,0.53125,0.517857143,0.6,0.714285714,0.761904762,0.464285714,0.666666667,0.821428571,0.8,0.65,0.568181818,0.609756098,0.55,0.527777778,0.416666667
394589,109,"Fayetteville, NC",msa,NC,0.410926366,0.376146789,0.334565619,0.27388535,0.293040293,0.276946108,0.307086614,0.305509182,0.327967807,0.363636364,0.381642512,0.374695864,0.480446927,0.407058824,0.410901468,0.39028777,0.378640777,0.34595525,0.405405405,0.458574181,0.437636761
394792,110,"Lexington, KY",msa,KY,0.654929577,0.607272727,0.515873016,0.429708223,0.401746725,0.365269461,0.416470588,0.45473251,0.496350365,0.572127139,0.579754601,0.625730994,0.633451957,0.554098361,0.494413408,0.446300716,0.455223881,0.444680851,0.504638219,0.558823529,0.607407407
394971,111,"Pensacola, FL",msa,FL,0.641909814,0.601677149,0.555219365,0.589698046,0.543175487,0.50867052,0.523489933,0.569078947,0.616087751,0.611650485,0.616368286,0.607981221,0.671469741,0.565110565,0.630057803,0.623063683,0.550702028,0.574324324,0.595238095,0.647160069,0.621794872
395068,112,"Santa Rosa, CA",msa,CA,0.583850932,0.497076023,0.468619247,0.377593361,0.290625,0.303370787,0.286219081,0.376205788,0.41509434,0.448387097,0.441860465,0.461904762,0.566037736,0.451428571,0.359375,0.389830508,0.325153374,0.392097264,0.386920981,0.445783133,0.466453674
395019,113,"Reno, NV",msa,NV,0.650980392,0.657243816,0.58313253,0.487113402,0.478060046,0.479744136,0.50209205,0.537698413,0.522352941,0.534391534,0.575757576,0.620338983,0.56870229,0.53164557,0.530726257,0.453271028,0.44375,0.451025057,0.535416667,0.535796767,0.585526316
394698,114,"Huntsville, AL",msa,AL,0.553359684,0.563517915,0.493534483,0.496368039,0.443231441,0.443708609,0.502427184,0.473572939,0.475124378,0.537604457,0.625786164,0.624137931,0.623015873,0.585139319,0.549723757,0.557603687,0.544276458,0.479452055,0.546906188,0.523809524,0.521518987
394995,115,"Port St. Lucie, FL",msa,FL,0.749469214,0.735674677,0.70877193,0.737684729,0.690504103,0.665893271,0.655898876,0.676985195,0.665101721,0.686635945,0.717391304,0.710669078,0.751693002,0.693396226,0.726692209,0.745742092,0.727166276,0.726224784,0.719512195,0.718887262,0.719931271
394761,116,"Lafayette, LA",msa,LA,0.611464968,0.553299492,0.616326531,0.581081081,0.549828179,0.588932806,0.563786008,0.534188034,0.653679654,0.623655914,0.657608696,0.631284916,0.582733813,0.640449438,0.640495868,0.634453782,0.565384615,0.5625,0.56846473,0.629107981,0.576530612
394898,117,"Myrtle Beach, SC",msa,SC,0.737564322,0.784440843,0.719123506,0.696666667,0.693158954,0.692913386,0.696139477,0.73582996,0.756097561,0.752066116,0.785522788,0.80733945,0.832792208,0.798913043,0.76386037,0.772486772,0.757904246,0.763033175,0.805060918,0.811038354,0.799363057
395116,118,"Springfield, MO",msa,MO,0.642201835,0.632653061,0.557655955,0.500986193,0.462992126,0.449319213,0.46875,0.478184991,0.502192982,0.505694761,0.583333333,0.579096045,0.700996678,0.586894587,0.568123393,0.50203252,0.479452055,0.54318618,0.501976285,0.575510204,0.591011236
395195,119,"Visalia, CA",msa,CA,0.56,0.445121951,0.443396226,0.421965318,0.422885572,0.358565737,0.434146341,0.439516129,0.345177665,0.514285714,0.436708861,0.529032258,0.46875,0.487341772,0.455813953,0.450980392,0.438297872,0.453333333,0.416666667,0.479262673,0.393063584
394746,120,"Killeen, TX",msa,TX,0.575667656,0.52764977,0.500982318,0.47309417,0.485950413,0.421746293,0.438631791,0.506382979,0.483870968,0.514138817,0.540123457,0.61341853,0.5,0.521126761,0.525773196,0.508393285,0.505567929,0.525547445,0.538106236,0.556179775,0.55625
394338,121,"Asheville, NC",msa,NC,0.717607973,0.693641618,0.554140127,0.461038961,0.428571429,0.403314917,0.482142857,0.473684211,0.487341772,0.470588235,0.594339623,0.6625,0.712121212,0.509259259,0.571428571,0.509090909,0.430555556,0.47826087,0.598425197,0.646616541,0.623376623
395244,122,"York, PA",msa,PA,0.383673469,0.343065693,0.296918768,0.243169399,0.26450116,0.228506787,0.272486772,0.278571429,0.337628866,0.325814536,0.332369942,0.375,0.36437247,0.364261168,0.351032448,0.294117647,0.263888889,0.225877193,0.273137698,0.318584071,0.31773399
395183,123,"Vallejo, CA",msa,CA,0.554285714,0.486910995,0.338235294,0.309160305,0.222222222,0.266025641,0.274074074,0.276595745,0.330396476,0.362903226,0.325358852,0.384615385,0.441747573,0.348039216,0.340740741,0.354330709,0.366300366,0.319727891,0.352750809,0.350340136,0.369565217
753917,124,"Santa Maria, CA",msa,CA,0.59375,0.459259259,0.440414508,0.384615385,0.424870466,0.362318841,0.356321839,0.402173913,0.361581921,0.427807487,0.437956204,0.525316456,0.5,0.448484848,0.444444444,0.404371585,0.403508772,0.371428571,0.390909091,0.504672897,0.515789474
395050,125,"Salinas, CA",msa,CA,0.65,0.510638298,0.543307087,0.50862069,0.424657534,0.417142857,0.439716312,0.444444444,0.4375,0.523178808,0.5234375,0.539215686,0.570093458,0.51,0.439189189,0.365853659,0.446327684,0.438461538,0.522012579,0.521212121,0.51572327
395048,126,"Salem, OR",msa,OR,0.461538462,0.479381443,0.421818182,0.373015873,0.369636964,0.391437309,0.328185328,0.4,0.415019763,0.459016393,0.471502591,0.487654321,0.5,0.487922705,0.409090909,0.36101083,0.362459547,0.409090909,0.39,0.409230769,0.466165414
394870,127,"Mobile, AL",msa,AL,0.559633028,0.594827586,0.495798319,0.473684211,0.421052632,0.428571429,0.442857143,0.518518519,0.5,0.617283951,0.606557377,0.568627451,0.656716418,0.550458716,0.62745098,0.511494253,0.541899441,0.618421053,0.581081081,0.606060606,0.517241379
395015,128,"Reading, PA",msa,PA,0.368181818,0.370044053,0.277027027,0.272401434,0.231927711,0.225888325,0.259375,0.264623955,0.233766234,0.287096774,0.302583026,0.367272727,0.358851675,0.359447005,0.301960784,0.330960854,0.260869565,0.261682243,0.263013699,0.286103542,0.30529595
394502,129,"Corpus Christi, TX",msa,TX,0.707423581,0.682835821,0.658666667,0.578947368,0.617721519,0.559585492,0.627118644,0.640668524,0.667752443,0.653284672,0.678571429,0.705357143,0.752688172,0.69581749,0.681063123,0.64244186,0.678873239,0.696319018,0.65,0.651006711,0.6692607
394421,130,"Brownsville, TX",msa,TX,0.681818182,0.567567568,0.673913043,0.625,0.642857143,0.659574468,0.588235294,0.577777778,0.65625,0.48,0.652173913,0.652173913,0.827586207,0.884615385,0.628571429,0.633333333,0.689655172,0.78125,0.727272727,0.794117647,0.444444444
394820,131,"Manchester, NH",msa,NH,0.355072464,0.317460317,0.248275862,0.167701863,0.091370558,0.155619597,0.169117647,0.170418006,0.248888889,0.204545455,0.302419355,0.26635514,0.380952381,0.266666667,0.229299363,0.21875,0.107758621,0.143410853,0.216949153,0.189003436,0.228682171
394612,132,"Fort Wayne, IN",msa,IN,0.541666667,0.453571429,0.410658307,0.342767296,0.315384615,0.331914894,0.307511737,0.379166667,0.399049881,0.44077135,0.51744186,0.531847134,0.625,0.54248366,0.493589744,0.412568306,0.410501193,0.382566586,0.406326034,0.456818182,0.467661692
394658,133,"Gulfport, MS",msa,MS,0.690909091,0.668810289,0.572139303,0.612466125,0.595982143,0.563829787,0.597590361,0.625820569,0.64171123,0.648902821,0.696969697,0.692028986,0.725806452,0.727598566,0.730458221,0.70959596,0.645977011,0.710144928,0.670184697,0.729665072,0.715210356
395051,134,"Salisbury, MD",msa,DE,0.641975309,0.596045198,0.568825911,0.555102041,0.511904762,0.482692308,0.523913043,0.486220472,0.546413502,0.570155902,0.573304158,0.595800525,0.674922601,0.612637363,0.608606557,0.609800363,0.543589744,0.565055762,0.564516129,0.608610568,0.567901235
394596,135,"Flint, MI",msa,MI,0.5917603,0.563432836,0.505235602,0.474048443,0.378590078,0.364224138,0.360655738,0.389333333,0.422459893,0.464705882,0.528735632,0.478114478,0.609022556,0.540856031,0.450847458,0.413888889,0.428211587,0.3984375,0.455421687,0.481770833,0.447643979
394972,136,"Peoria, IL",msa,IL,0.695121951,0.669014085,0.6,0.496855346,0.43498818,0.368635438,0.401960784,0.456896552,0.473544974,0.579710145,0.581395349,0.582822086,0.621145374,0.581896552,0.566878981,0.506925208,0.474940334,0.384408602,0.420803783,0.453271028,0.52303523
394439,137,"Canton, OH",msa,OH,0.578378378,0.544303797,0.497652582,0.45631068,0.3125,0.372180451,0.3625,0.428571429,0.383561644,0.465648855,0.447619048,0.502793296,0.516556291,0.497297297,0.448780488,0.411167513,0.387096774,0.394618834,0.382113821,0.403921569,0.443137255
395070,138,"Savannah, GA",msa,GA,0.498233216,0.515759312,0.445783133,0.375,0.362549801,0.331140351,0.376865672,0.502392344,0.373056995,0.403141361,0.475609756,0.485207101,0.5375,0.5,0.453389831,0.41322314,0.468,0.46122449,0.48989899,0.515981735,0.610810811
394372,140,"Beaumont, TX",msa,TX,0.688888889,0.577464789,0.540229885,0.571428571,0.447619048,0.543209877,0.587301587,0.619047619,0.614457831,0.626666667,0.661538462,0.597014925,0.666666667,0.649122807,0.631578947,0.536842105,0.655172414,0.506849315,0.72,0.590909091,0.589285714
395096,141,"Shreveport, LA",msa,LA,0.542713568,0.569565217,0.504823151,0.498168498,0.509695291,0.520833333,0.493464052,0.491408935,0.54676259,0.534979424,0.597345133,0.527522936,0.55026455,0.585062241,0.566787004,0.561643836,0.501474926,0.524904215,0.570996979,0.59057971,0.54789272
395164,142,"Trenton, NJ",msa,NJ,0.390532544,0.467532468,0.366972477,0.288770053,0.262222222,0.200647249,0.181818182,0.214521452,0.232876712,0.229437229,0.254901961,0.334841629,0.352564103,0.364238411,0.310734463,0.237113402,0.197580645,0.135036496,0.216828479,0.23465704,0.294930876
394875,143,"Montgomery, AL",msa,AL,0.632432432,0.492957746,0.508650519,0.519230769,0.509493671,0.51744186,0.436426117,0.501694915,0.525096525,0.52851711,0.572815534,0.634920635,0.664804469,0.574074074,0.546428571,0.52688172,0.558282209,0.578347578,0.581081081,0.559859155,0.590551181
394520,144,"Davenport, IA",msa,IL,0.644670051,0.613953488,0.491349481,0.449579832,0.360248447,0.378378378,0.371165644,0.415789474,0.471471471,0.446428571,0.554347826,0.556420233,0.559808612,0.516587678,0.470588235,0.454212454,0.417582418,0.388888889,0.398921833,0.535168196,0.502857143
395146,145,"Tallahassee, FL",msa,FL,0.424418605,0.571428571,0.48,0.437275986,0.348623853,0.409221902,0.413559322,0.429487179,0.476744186,0.555555556,0.542735043,0.518181818,0.602272727,0.542056075,0.585454545,0.532423208,0.537313433,0.525547445,0.56875,0.604026846,0.604255319
394576,146,"Eugene, OR",msa,OR,0.54676259,0.480874317,0.362831858,0.347031963,0.417391304,0.317307692,0.376271186,0.42295082,0.456928839,0.495901639,0.522167488,0.496932515,0.535714286,0.477386935,0.401826484,0.354066986,0.372483221,0.357414449,0.466666667,0.495049505,0.488
394901,147,"Naples, FL",msa,FL,0.789690722,0.770670827,0.751840168,0.780595369,0.762765957,0.787261146,0.812962963,0.82602118,0.831541219,0.833333333,0.824267782,0.848,0.858093126,0.848739496,0.85136742,0.82706002,0.859217877,0.871148459,0.896551724,0.891472868,0.872611465
394332,148,"Ann Arbor, MI",msa,MI,0.547297297,0.530120482,0.437788018,0.334532374,0.241666667,0.271505376,0.270967742,0.334507042,0.392561983,0.419354839,0.411504425,0.552486188,0.582733813,0.464864865,0.323232323,0.325259516,0.257971014,0.272425249,0.392857143,0.504983389,0.436018957
394927,149,"Ocala, FL",msa,FL,0.667763158,0.620895522,0.626373626,0.67699115,0.681017613,0.647637795,0.642701525,0.628336756,0.660508083,0.693430657,0.686440678,0.715133531,0.732026144,0.726760563,0.720763723,0.679569892,0.678431373,0.719334719,0.689655172,0.705752212,0.707571802
394679,150,"Hickory, NC",msa,NC,0.676767677,0.65,0.579310345,0.549668874,0.576271186,0.49704142,0.561538462,0.536423841,0.533333333,0.564356436,0.61627907,0.5625,0.621621622,0.46969697,0.5,0.580645161,0.553846154,0.50877193,0.565217391,0.603960396,0.615384615
394697,151,"Huntington, WV",msa,OH,0.56122449,0.714285714,0.656050955,0.615384615,0.502923977,0.473429952,0.541401274,0.553672316,0.562130178,0.61038961,0.537931034,0.537878788,0.674418605,0.666666667,0.625899281,0.588957055,0.550295858,0.487654321,0.565217391,0.535911602,0.591549296
394602,152,"Fort Collins, CO",msa,CO,0.714285714,0.491803279,0.415841584,0.296703297,0.318181818,0.267241379,0.393617021,0.421568627,0.543209877,0.578125,0.621212121,0.571428571,0.537037037,0.448275862,0.482352941,0.285714286,0.327102804,0.494623656,0.405405405,0.564102564,0.592105263
395033,153,"Rockford, IL",msa,IL,0.612903226,0.490566038,0.368663594,0.353191489,0.266666667,0.251724138,0.304794521,0.342592593,0.316129032,0.327464789,0.4048583,0.442622951,0.445121951,0.506097561,0.406639004,0.32388664,0.279527559,0.239700375,0.275510204,0.358024691,0.35
394796,154,"Lincoln, NE",msa,NE,0.630952381,0.516129032,0.397379913,0.375,0.310447761,0.318309859,0.323943662,0.362369338,0.484375,0.519607843,0.556179775,0.607142857,0.678787879,0.548148148,0.422594142,0.415019763,0.395348837,0.305369128,0.437106918,0.478417266,0.534562212
394622,155,"Gainesville, FL",msa,FL,0.701863354,0.628140704,0.606164384,0.516778523,0.570588235,0.50397878,0.564013841,0.584980237,0.563380282,0.700483092,0.710843373,0.727678571,0.785234899,0.67027027,0.711111111,0.621908127,0.60815047,0.686520376,0.696969697,0.7109375,0.691860465
394405,156,"Boulder, CO",msa,CO,0.672413793,0.611940299,0.462686567,0.441666667,0.404907975,0.437037037,0.5,0.5,0.568627451,0.544444444,0.614285714,0.621621622,0.64516129,0.445783133,0.45,0.474576271,0.459854015,0.491666667,0.521276596,0.571428571,0.606382979
394646,157,"Green Bay, WI",msa,WI,0.520833333,0.456521739,0.317460317,0.203703704,0.195121951,0.161616162,0.180722892,0.282352941,0.326530612,0.344827586,0.406593407,0.367647059,0.392156863,0.428571429,0.276923077,0.319587629,0.32,0.244444444,0.339285714,0.336842105,0.34939759
394488,158,"Columbus, GA",msa,GA,0.534883721,0.475728155,0.452,0.402489627,0.419607843,0.409266409,0.407692308,0.473684211,0.37826087,0.441176471,0.465116279,0.532407407,0.523529412,0.561085973,0.476415094,0.447368421,0.396666667,0.381889764,0.452554745,0.453441296,0.431718062
395107,159,"South Bend, IN",msa,IN,0.496932515,0.518691589,0.443223443,0.431718062,0.377777778,0.347087379,0.40247678,0.436781609,0.410852713,0.512635379,0.463878327,0.588932806,0.60625,0.544444444,0.525490196,0.493150685,0.361764706,0.361904762,0.39244186,0.46835443,0.521126761
395109,160,"Spartanburg, SC",msa,SC,0.576719577,0.630541872,0.5375,0.50929368,0.509146341,0.502941176,0.478723404,0.549689441,0.534188034,0.55,0.663461538,0.578125,0.6,0.620535714,0.570342205,0.558394161,0.532679739,0.513157895,0.584664537,0.623188406,0.547619048
394645,161,"Greeley, CO",msa,CO,0.5,0.443548387,0.415384615,0.304964539,0.326797386,0.335365854,0.347222222,0.390977444,0.484848485,0.420168067,0.443181818,0.537634409,0.540229885,0.358333333,0.373015873,0.386363636,0.380645161,0.391891892,0.375838926,0.371621622,0.513888889
394808,162,"Lubbock, TX",msa,TX,0.658031088,0.612068966,0.56875,0.526690391,0.492146597,0.512690355,0.524804178,0.52994012,0.623966942,0.644628099,0.720183486,0.677884615,0.654255319,0.61038961,0.606870229,0.614906832,0.570652174,0.612987013,0.57771261,0.607594937,0.56147541
394471,163,"Clarksville, TN",msa,TN,0.492753623,0.427652733,0.425925926,0.38317757,0.348130841,0.356828194,0.386075949,0.378453039,0.442622951,0.455149502,0.484848485,0.421052632,0.509803922,0.491935484,0.435483871,0.392655367,0.384415584,0.41369863,0.396121884,0.443181818,0.407894737
395028,164,"Roanoke, VA",msa,VA,0.536723164,0.47311828,0.375478927,0.384937238,0.324528302,0.339832869,0.336,0.34962406,0.408510638,0.468619247,0.441314554,0.558252427,0.544502618,0.439790576,0.422053232,0.362264151,0.414201183,0.359060403,0.425396825,0.387900356,0.467811159
394579,165,"Evansville, IN",msa,IN,0.547511312,0.542222222,0.453674121,0.389078498,0.339483395,0.421787709,0.385665529,0.426829268,0.485106383,0.501945525,0.51417004,0.522633745,0.645833333,0.582608696,0.539007092,0.494699647,0.404761905,0.444444444,0.47318612,0.508090615,0.556862745
394747,167,"Kingsport, TN",msa,TN,0.598684211,0.684563758,0.53038674,0.518324607,0.572072072,0.578947368,0.56284153,0.477832512,0.561576355,0.6,0.620111732,0.632183908,0.6,0.636871508,0.660792952,0.579365079,0.560606061,0.592156863,0.619047619,0.625482625,0.605150215
394741,168,"Kennewick, WA",msa,WA,0.545454545,0.423423423,0.370165746,0.427631579,0.409937888,0.302325581,0.372641509,0.423423423,0.418181818,0.413173653,0.493670886,0.5234375,0.519230769,0.5,0.429411765,0.414141414,0.421052632,0.365853659,0.419811321,0.428571429,0.511278195
395179,169,"Utica, NY",msa,NY,0.641666667,0.686746988,0.616,0.56,0.5,0.387096774,0.422818792,0.364640884,0.382352941,0.441340782,0.508108108,0.565789474,0.540322581,0.62244898,0.568421053,0.596638655,0.493333333,0.446428571,0.414285714,0.47027027,0.389830508
394660,170,"Hagerstown, MD",msa,MD,0.443820225,0.463541667,0.434210526,0.313304721,0.337792642,0.282913165,0.301075269,0.365625,0.351239669,0.314285714,0.434210526,0.446511628,0.483333333,0.447619048,0.437209302,0.357142857,0.302250804,0.405797101,0.364779874,0.375,0.423487544
394543,171,"Duluth, MN",msa,MN,0.50877193,0.491666667,0.406015038,0.435114504,0.35678392,0.348837209,0.336769759,0.350769231,0.41025641,0.449579832,0.471428571,0.523560209,0.604651163,0.605769231,0.506578947,0.383647799,0.309734513,0.349344978,0.411111111,0.396610169,0.496062992
394937,172,"Olympia, WA",msa,WA,0.468531469,0.473170732,0.356846473,0.260504202,0.225925926,0.22327044,0.254966887,0.302325581,0.349809886,0.339622642,0.373563218,0.436708861,0.438356164,0.401315789,0.335483871,0.260683761,0.30075188,0.313868613,0.38869258,0.379432624,0.360655738
394803,173,"Longview, TX",msa,TX,0.586666667,0.619047619,0.516666667,0.566371681,0.442477876,0.572519084,0.572727273,0.632,0.556701031,0.676190476,0.602040816,0.666666667,0.712121212,0.673469388,0.704081633,0.619047619,0.610526316,0.592920354,0.669421488,0.7,0.642857143
395229,174,"Wilmington, NC",msa,NC,0.628318584,0.610714286,0.522988506,0.466076696,0.444711538,0.431818182,0.465408805,0.541884817,0.554487179,0.603225806,0.668032787,0.630081301,0.689361702,0.727272727,0.596385542,0.582655827,0.581986143,0.597667638,0.673130194,0.662198391,0.688102894
395061,175,"San Luis Obispo, CA",msa,CA,0.564356436,0.603448276,0.463276836,0.469798658,0.386554622,0.341463415,0.467889908,0.434554974,0.497630332,0.433333333,0.536231884,0.561643836,0.480620155,0.487654321,0.436170213,0.453271028,0.406417112,0.455445545,0.457013575,0.497777778,0.492146597
753875,176,"Crestview, FL",msa,FL,0.72826087,0.693548387,0.663366337,0.649621212,0.658267717,0.599662162,0.630859375,0.678776291,0.648590022,0.77672209,0.707865169,0.753623188,0.716216216,0.717884131,0.709401709,0.684418146,0.686813187,0.719222462,0.657731959,0.719008264,0.736147757
394851,177,"Merced, CA",msa,CA,0.515625,0.480519481,0.528,0.464566929,0.366906475,0.378205128,0.368421053,0.284671533,0.441176471,0.401574803,0.514285714,0.450549451,0.461538462,0.443396226,0.475,0.325581395,0.392307692,0.369565217,0.486725664,0.366666667,0.46875
395197,178,"Waco, TX",msa,TX,0.75177305,0.580838323,0.655813953,0.592105263,0.574534161,0.581081081,0.609561753,0.60483871,0.638613861,0.65,0.590361446,0.74301676,0.650684932,0.696969697,0.64516129,0.635514019,0.63003663,0.55399061,0.598290598,0.703703704,0.697674419
394447,179,"Cedar Rapids, IA",msa,IA,0.652173913,0.608187135,0.460629921,0.484375,0.42,0.365168539,0.332191781,0.458745875,0.511864407,0.522267206,0.556561086,0.626609442,0.585714286,0.660377358,0.594594595,0.475770925,0.448160535,0.457249071,0.465648855,0.569491525,0.602996255
394348,180,"Atlantic City, NJ",msa,NJ,0.598870056,0.607329843,0.509025271,0.450980392,0.501858736,0.448916409,0.414847162,0.42248062,0.453183521,0.504201681,0.519650655,0.502439024,0.558282209,0.537142857,0.51984127,0.545081967,0.477099237,0.498141264,0.553097345,0.454148472,0.555555556
394412,181,"Bremerton, WA",msa,WA,0.51048951,0.479289941,0.375634518,0.319767442,0.290322581,0.27037037,0.267281106,0.391836735,0.313084112,0.407216495,0.421052632,0.488721805,0.414285714,0.359375,0.35359116,0.314814815,0.25862069,0.292134831,0.330827068,0.336956522,0.389140271
395065,183,"Santa Cruz, CA",msa,CA,0.653061224,0.615384615,0.454545455,0.5,0.423423423,0.345679012,0.377777778,0.41958042,0.412698413,0.52,0.52,0.674418605,0.657142857,0.4,0.505154639,0.449275362,0.401639344,0.368,0.460431655,0.481751825,0.485981308
394572,184,"Erie, PA",msa,PA,0.56043956,0.548780488,0.46875,0.383928571,0.39375,0.314553991,0.413580247,0.43575419,0.307692308,0.449101796,0.472972973,0.5,0.53271028,0.466019417,0.429577465,0.465116279,0.354166667,0.41025641,0.380116959,0.409574468,0.387096774
394924,185,"Norwich, CT",msa,CT,0.342857143,0.3828125,0.311764706,0.273972603,0.245614035,0.235772358,0.276190476,0.260273973,0.303167421,0.304545455,0.312138728,0.371727749,0.330985915,0.420634921,0.341176471,0.308176101,0.322115385,0.23853211,0.287553648,0.277777778,0.320224719
394323,186,"Amarillo, TX",msa,TX,0.572413793,0.604395604,0.553191489,0.516746411,0.4765625,0.450381679,0.524229075,0.611111111,0.581818182,0.568627451,0.680272109,0.562874251,0.61971831,0.580110497,0.532258065,0.532520325,0.518518519,0.585774059,0.531380753,0.623318386,0.566326531
394772,187,"Laredo, TX",msa,TX,,,,0.523809524,0.521126761,0.647058824,0.584615385,0.632352941,0.578947368,0.610169492,0.78,0.696428571,0.547619048,0.56,0.553191489,0.407894737,0.4625,0.559322034,0.671232877,0.68852459,0.642857143
395171,188,"Tuscaloosa, AL",msa,AL,0.630434783,0.535714286,0.497326203,0.506493506,0.441964286,0.460829493,0.5,0.483870968,0.5,0.543859649,0.517730496,0.654867257,0.646017699,0.523809524,0.478527607,0.516666667,0.506976744,0.472361809,0.516129032,0.572254335,0.558974359
394483,189,"College Station, TX",msa,TX,0.594202899,0.5,0.518716578,0.497536946,0.411538462,0.418772563,0.545851528,0.487804878,0.536231884,0.657534247,0.635135135,0.673076923,0.738317757,0.621794872,0.6,0.6,0.637992832,0.583333333,0.642553191,0.629807692,0.721428571
394732,190,"Kalamazoo, MI",msa,MI,0.509677419,0.5125,0.497816594,0.384146341,0.345991561,0.330798479,0.362139918,0.375,0.452173913,0.508196721,0.494047619,0.578034682,0.548148148,0.496598639,0.544444444,0.440191388,0.452830189,0.370833333,0.460674157,0.513833992,0.497297297
394811,191,"Lynchburg, VA",msa,VA,0.491017964,0.456989247,0.358649789,0.323529412,0.342756184,0.370967742,0.415584416,0.384615385,0.404878049,0.454545455,0.409638554,0.5,0.483050847,0.544871795,0.478021978,0.417391304,0.387351779,0.413654618,0.457489879,0.476,0.512195122
394455,192,"Charleston, WV",msa,WV,0.627118644,0.666666667,0.649350649,0.607407407,0.582352941,0.511111111,0.5,0.549668874,0.596153846,0.523489933,0.591240876,0.606557377,0.578947368,0.62,0.595041322,0.610619469,0.56424581,0.506410256,0.588235294,0.551724138,0.553956835
395240,193,"Yakima, WA",msa,WA,0.52173913,0.564102564,0.456140351,0.421052632,0.43442623,0.467625899,0.349593496,0.386861314,0.529411765,0.405940594,0.468085106,0.5,0.53125,0.549295775,0.5,0.40776699,0.401709402,0.460869565,0.431818182,0.416666667,0.441666667
394585,194,"Fargo, ND",msa,ND,,,0.565217391,0.55,0.360465116,0.350746269,0.400990099,0.416666667,0.472222222,0.491712707,0.561643836,0.556338028,0.583333333,0.528301887,0.506493506,0.430167598,0.432432432,0.359832636,0.418803419,0.448028674,0.475
394387,195,"Binghamton, NY",msa,NY,0.628318584,0.619047619,0.438848921,0.403669725,0.355263158,0.418918919,0.323308271,0.336898396,0.357575758,0.381578947,0.397163121,0.431137725,0.515873016,0.55,0.473684211,0.360655738,0.31496063,0.364197531,0.37037037,0.328947368,0.4
394609,196,"Fort Smith, AR",msa,AR,0.625,0.598726115,0.603603604,0.525,0.5390625,0.5,0.510638298,0.587209302,0.570652174,0.467948718,0.593333333,0.660714286,0.640776699,0.643835616,0.576470588,0.539267016,0.550724638,0.560209424,0.651041667,0.609756098,0.546961326
394334,197,"Appleton, WI",msa,WI,,,,,,,,,,,,,,,0.44,0.222222222,0.205882353,0.25,0.217391304,0.297297297,0.333333333
845160,198,"Prescott Valley, AZ",msa,AZ,0.782352941,0.650246305,0.687258687,0.641025641,0.630136986,0.636363636,0.618518519,0.59566787,0.633744856,0.64453125,0.660377358,0.668478261,0.737113402,0.727272727,0.688461538,0.683431953,0.641975309,0.615176152,0.671096346,0.692567568,0.676579926
394813,200,"Macon, GA",msa,GA,0.603053435,0.635658915,0.614379085,0.531914894,0.55026455,0.547738693,0.549132948,0.510638298,0.536423841,0.607142857,0.575757576,0.632,0.625,0.575,0.615384615,0.615819209,0.530701754,0.568862275,0.620111732,0.638554217,0.575342466
395174,201,"Tyler, TX",msa,TX,0.678571429,0.626666667,0.627272727,0.595959596,0.542056075,0.691358025,0.679012346,0.628205128,0.661764706,0.689655172,0.714285714,0.735849057,0.727272727,0.8,0.701492537,0.709677419,0.621621622,0.606557377,0.710144928,0.718309859,0.753424658
394361,202,"Barnstable Town, MA",msa,MA,0.647058824,0.638888889,0.533864542,0.494699647,0.390092879,0.384615385,0.482213439,0.433898305,0.444444444,0.470948012,0.49122807,0.57518797,0.613065327,0.586734694,0.496031746,0.425170068,0.490566038,0.451428571,0.524390244,0.544117647,0.592715232
394519,203,"Daphne, AL",msa,AL,0.803846154,0.760416667,0.76993865,0.769230769,0.738461538,0.711111111,0.734177215,0.740384615,0.714285714,0.752808989,0.734375,0.846153846,0.8,0.782222222,0.773648649,0.737864078,0.743661972,0.761589404,0.768253968,0.76618705,0.787878788
394378,205,"Bellingham, WA",msa,WA,0.684210526,0.607476636,0.44516129,0.453416149,0.390625,0.395652174,0.426470588,0.5,0.471204188,0.535294118,0.547945205,0.547169811,0.557692308,0.491935484,0.41958042,0.359550562,0.406392694,0.413612565,0.479069767,0.493333333,0.511312217
394429,206,"Burlington, VT",msa,VT,0.3,0.586206897,0.307692308,0.255813953,0.171717172,0.198473282,0.238709677,0.296052632,0.322368421,0.367741935,0.304,0.389830508,0.518867925,0.49122807,0.376623377,0.341463415,0.277310924,0.223880597,0.307291667,0.337209302,0.492647059
395030,207,"Rochester, MN",msa,MN,0.516129032,0.441176471,0.346405229,0.45508982,0.334801762,0.274626866,0.323383085,0.404761905,0.373684211,0.468571429,0.548611111,0.554744526,0.549180328,0.578947368,0.406060606,0.351485149,0.30941704,0.322222222,0.482587065,0.425742574,0.475138122
